name,new_name,description,filter,scale,formula,comment
UNC_H_SBO0_CREDITS_ACQUIRED.AD,,,,,,
UNC_H_SBO0_CREDITS_ACQUIRED.BL,,,,,,
UNC_H_SBO0_CREDIT_OCCUPANCY.AD,,,,,,
UNC_H_SBO0_CREDIT_OCCUPANCY.BL,,,,,,
UNC_H_SBO1_CREDITS_ACQUIRED.AD,,,,,,
UNC_H_SBO1_CREDITS_ACQUIRED.BL,,,,,,
UNC_H_SBO1_CREDIT_OCCUPANCY.AD,,,,,,
UNC_H_SBO1_CREDIT_OCCUPANCY.BL,,,,,,
UNC_H_SNOOPS_RSP_AFTER_DATA.LOCAL,,,,,,
UNC_H_SNOOPS_RSP_AFTER_DATA.REMOTE,,,,,,
UNC_H_SNOOP_CYCLES_NE.LOCAL,,,,,,
UNC_H_SNOOP_CYCLES_NE.REMOTE,,,,,,
UNC_H_SNOOP_CYCLES_NE.ALL,,,,,,
UNC_H_SNOOP_OCCUPANCY.LOCAL,,,,,,
UNC_H_SNOOP_OCCUPANCY.REMOTE,,,,,,
UNC_H_SNOOP_RESP.RSPI,,,,,,
UNC_H_SNOOP_RESP.RSPS,,Shared line response from remote cache,,64,,
UNC_H_SNOOP_RESP.RSPIFWD,,M line forwarded from remote cache with no writeback to memory,,64,,
UNC_H_SNOOP_RESP.RSPSFWD,,Shared line forwarded from remote cache,,64,,
UNC_H_SNOOP_RESP.RSP_WB,,,,,,
UNC_H_SNOOP_RESP.RSP_FWD_WB,,M line forwarded from remote cache along with writeback to memory,,64,,
UNC_H_SNOOP_RESP.RSPCNFLCT,,,,,,
UNC_H_SNP_RESP_RECV_LOCAL.RSPI,,,,,,
UNC_H_SNP_RESP_RECV_LOCAL.RSPS,,,,,,
UNC_H_SNP_RESP_RECV_LOCAL.RSPIFWD,,,,,,
UNC_H_SNP_RESP_RECV_LOCAL.RSPSFWD,,,,,,
UNC_H_SNP_RESP_RECV_LOCAL.RSPxWB,,,,,,
UNC_H_SNP_RESP_RECV_LOCAL.RSPxFWDxWB,,,,,,
UNC_H_SNP_RESP_RECV_LOCAL.RSPCNFLCT,,,,,,
UNC_H_SNP_RESP_RECV_LOCAL.OTHER,,,,,,
UNC_H_STALL_NO_SBO_CREDIT.SBO0_AD,,,,,,
UNC_H_STALL_NO_SBO_CREDIT.SBO1_AD,,,,,,
UNC_H_STALL_NO_SBO_CREDIT.SBO0_BL,,,,,,
UNC_H_STALL_NO_SBO_CREDIT.SBO1_BL,,,,,,
UNC_H_TAD_REQUESTS_G0.REGION0,,,,,,
UNC_H_TAD_REQUESTS_G0.REGION1,,,,,,
UNC_H_TAD_REQUESTS_G0.REGION2,,,,,,
UNC_H_TAD_REQUESTS_G0.REGION3,,,,,,
UNC_H_TAD_REQUESTS_G0.REGION4,,,,,,
UNC_H_TAD_REQUESTS_G0.REGION5,,,,,,
UNC_H_TAD_REQUESTS_G0.REGION6,,,,,,
UNC_H_TAD_REQUESTS_G0.REGION7,,,,,,
UNC_H_TAD_REQUESTS_G1.REGION8,,,,,,
UNC_H_TAD_REQUESTS_G1.REGION9,,,,,,
UNC_H_TAD_REQUESTS_G1.REGION10,,,,,,
UNC_H_TAD_REQUESTS_G1.REGION11,,,,,,
UNC_H_TRACKER_CYCLES_FULL.GP,,,,,,
UNC_H_TRACKER_CYCLES_FULL.ALL,,,,,,
UNC_H_TRACKER_CYCLES_NE.LOCAL,,,,,,
UNC_H_TRACKER_CYCLES_NE.REMOTE,,,,,,
UNC_H_TRACKER_CYCLES_NE.ALL,,,,,,
UNC_H_TRACKER_OCCUPANCY.READS_LOCAL,,,,,,
UNC_H_TRACKER_OCCUPANCY.READS_REMOTE,,,,,,
UNC_H_TRACKER_OCCUPANCY.WRITES_LOCAL,,,,,,
UNC_H_TRACKER_OCCUPANCY.WRITES_REMOTE,,,,,,
UNC_H_TRACKER_OCCUPANCY.INVITOE_LOCAL,,,,,,
UNC_H_TRACKER_OCCUPANCY.INVITOE_REMOTE,,,,,,
UNC_H_TRACKER_PENDING_OCCUPANCY.LOCAL,,,,,,
UNC_H_TRACKER_PENDING_OCCUPANCY.REMOTE,,,,,,
UNC_H_TxR_AD_CYCLES_FULL.SCHED0,,,,,,
UNC_H_TxR_AD_CYCLES_FULL.SCHED1,,,,,,
UNC_H_TxR_AD_CYCLES_FULL.ALL,,,,,,
UNC_H_TxR_AK_CYCLES_FULL.SCHED0,,,,,,
UNC_H_TxR_AK_CYCLES_FULL.SCHED1,,,,,,
UNC_H_TxR_AK_CYCLES_FULL.ALL,,,,,,
UNC_H_TxR_BL.DRS_CACHE,,,,,,
UNC_H_TxR_BL.DRS_CORE,,,,,,
UNC_H_TxR_BL.DRS_QPI,,,,,,
UNC_H_TxR_BL_CYCLES_FULL.SCHED0,,,,,,
UNC_H_TxR_BL_CYCLES_FULL.SCHED1,,,,,,
UNC_H_TxR_BL_CYCLES_FULL.ALL,,,,,,
UNC_H_TxR_STARVED.AK,,,,,,
UNC_H_TxR_STARVED.BL,,,,,,
UNC_H_WPQ_CYCLES_NO_REG_CREDITS.CHN0,,,,,,
UNC_H_WPQ_CYCLES_NO_REG_CREDITS.CHN1,,,,,,
UNC_H_WPQ_CYCLES_NO_REG_CREDITS.CHN2,,,,,,
UNC_H_WPQ_CYCLES_NO_REG_CREDITS.CHN3,,,,,,
UNC_H_BT_TO_HT_NOT_ISSUED.INCOMING_SNP_HAZARD,,,,,,
UNC_H_BT_TO_HT_NOT_ISSUED.INCOMING_BL_HAZARD,,,,,,
UNC_H_BT_TO_HT_NOT_ISSUED.RSPACKCFLT_HAZARD,,,,,,
UNC_H_BT_TO_HT_NOT_ISSUED.WBMDATA_HAZARD,,,,,,
UNC_H_IOT_BACKPRESSURE.SAT,,,,,,
UNC_H_IOT_BACKPRESSURE.HUB,,,,,,
UNC_H_IOT_CTS_EAST_LO.CTS0,,,,,,
UNC_H_IOT_CTS_EAST_LO.CTS1,,,,,,
UNC_H_IOT_CTS_HI.CTS2,,,,,,
UNC_H_IOT_CTS_HI.CTS3,,,,,,
UNC_H_IOT_CTS_WEST_LO.CTS0,,,,,,
UNC_H_IOT_CTS_WEST_LO.CTS1,,,,,,
UNC_H_RPQ_CYCLES_NO_SPEC_CREDITS.CHN0,,,,,,
UNC_H_RPQ_CYCLES_NO_SPEC_CREDITS.CHN1,,,,,,
UNC_H_RPQ_CYCLES_NO_SPEC_CREDITS.CHN2,,,,,,
UNC_H_RPQ_CYCLES_NO_SPEC_CREDITS.CHN3,,,,,,
UNC_H_TxR_AD.HOM,,,,,,
UNC_H_TxR_AD_CYCLES_NE.SCHED0,,,,,,
UNC_H_TxR_AD_CYCLES_NE.SCHED1,,,,,,
